"","990
027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
030","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","35","",".",".",".",".",".",".",".","80.0","2.9",".",".","11.4","2.9",".","2.9","."
"COM ARTS
250","Dept. Total","2995","3.320","27.3","31.7","22.5","8.2","3.6","1.1","1.0","3.3","0.1","0.6",".","0.1","0.1",".","0.0","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","200","3.253","23.0","36.0","21.5","13.0","4.5","1.0","1.0",".",".",".",".",".",".",".",".","."
"Sophomore","","669","3.234","21.1","34.5","27.1","10.8","4.2","1.3","1.0",".",".",".",".",".",".",".",".","."
"Junior","","784","3.287","24.7","34.1","25.6","7.5","4.5","1.0","1.3","0.5",".","0.3",".",".",".",".",".","0.5"
"Senior","","1122","3.349","30.0","32.4","22.1","7.8","3.2","1.1","1.1","0.5","0.1","1.4",".",".",".",".",".","0.2"
"Undergraduates","","2775","3.296","25.9","33.7","24.3","8.8","3.9","1.1","1.1","0.4","0.0","0.6",".",".",".",".",".","0.2"
"Special","","18","3.457","50.0","16.7","5.6","5.6","5.6","5.6",".","5.6",".","5.6",".",".",".",".",".","."
"Graduate","","202","3.930","45.5","6.4","0.5",".",".",".",".","43.1","0.5",".",".","2.0","1.5",".","0.5","."
"","Dept. Total","2995","3.320","27.3","31.7","22.5","8.2","3.6","1.1","1.0","3.3","0.1","0.6",".","0.1","0.1",".","0.0","0.2"
