"","790
020","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","790
022","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","790
029","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"AFROAMER
106","Dept. Total","699","3.562","53.1","21.3","13.3","2.7","3.3","0.9","0.9","4.1","",".",".","",".","0.1","0.1","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"106
AFROAMER","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","42","3.446","59.5","14.3","11.9","2.4","9.5",".","2.4",".","",".",".","",".",".",".",".",".","."
"Sophomore","","93","3.498","46.2","29.0","15.1","4.3","3.2","1.1","1.1",".","",".",".","",".",".",".",".",".","."
"Junior","","181","3.475","50.3","21.5","18.8","3.9","2.8","1.1","1.7",".","",".",".","",".",".",".",".",".","."
"Senior","","351","3.627","56.7","20.8","11.1","2.0","3.1","0.9","0.3","5.1","",".",".","",".",".",".",".",".","."
"Undergraduates","","667","3.554","53.7","21.7","13.8","2.8","3.4","0.9","0.9","2.7","",".",".","",".",".",".",".",".","."
"Special","","9","4.000","11.1",".",".",".",".",".",".","77.8","",".",".","",".",".",".","11.1",".","."
"Graduate","","22","3.813","50.0","18.2","4.5",".",".",".",".","18.2","",".",".","",".","4.5","4.5",".",".","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","699","3.562","53.1","21.3","13.3","2.7","3.3","0.9","0.9","4.1","",".",".","",".","0.1","0.1","0.1",".","."
