"SPANISH (SPANISH AND PORTU Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"","204
010","24","3.458","50.0","16.7","20.8",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"","011
204","23","3.717","65.2","13.0","21.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","012
204","23","3.630","56.5","30.4","8.7",".",".","4.3",".",".",".",".",".",".",".",".",".","."
"","204
013","23","3.457","26.1","43.5","26.1","4.3",".",".",".",".",".",".",".",".",".",".",".","."
"","204
015","17","3.563","41.2","29.4","17.6","5.9",".",".",".","5.9",".",".",".",".",".",".",".","."
"","204
016","17","3.618","52.9","23.5","17.6","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","204
017","23","3.304","26.1","30.4","30.4","4.3","8.7",".",".",".",".",".",".",".",".",".",".","."
"","018
204","23","3.000",".","21.7","60.9","13.0","4.3",".",".",".",".",".",".",".",".",".",".","."
"","204
019","22","3.500","50.0","18.2","13.6","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"","204
021","22","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204
022","24","3.583","58.3","12.5","20.8","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"","023
204","23","3.717","60.9","21.7","17.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Spanish","Course Total","402","3.577","50.0","24.1","19.7","3.5","2.2","0.2",".","0.2",".",".",".",".",".",".",".","."
"","223
001","141","3.489","34.8","37.6","22.0","1.4","2.8","0.7",".","0.7",".",".",".",".",".",".",".","."
"","223
002","20","3.250","55.0","5.0","20.0","5.0","5.0","5.0","5.0",".",".",".",".",".",".",".",".","."
"Intro to Hispanic Cultures","Course Total","161","3.459","37.3","33.5","21.7","1.9","3.1","1.2","0.6","0.6",".",".",".",".",".",".",".","."
"","224
001","137","3.570","48.2","27.0","19.0","2.9","1.5",".","0.7",".",".",".",".",".",".",".","0.7","."
"","224
002","22","3.886","81.8","13.6","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","224
003","16","3.313","43.8","12.5","25.0",".","18.8",".",".",".",".",".",".",".",".",".",".","."
"Intro-Hispanic Literatures","Course Total","175","3.586","52.0","24.0","17.7","2.3","2.9",".","0.6",".",".",".",".",".",".",".","0.6","."
"","226
001","18","3.194","16.7","33.3","33.3","5.6","11.1",".",".",".",".",".",".",".",".",".",".","."
"","226
002","19","3.421","21.1","47.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","226
003","20","3.050","5.0","20.0","65.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"","004
226","15","3.167","26.7","20.0","20.0","26.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"","005
226","18","3.278","16.7","27.8","50.0","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","006
226","17","3.176","17.6","29.4","35.3","5.9","11.8",".",".",".",".",".",".",".",".",".",".","."
"","007
226","18","3.333","27.8","33.3","22.2","11.1","5.6",".",".",".",".",".",".",".",".",".",".","."
"","226
008","13","2.885",".","15.4","53.8","23.1","7.7",".",".",".",".",".",".",".",".",".",".","."
"","226
009","16","3.281","12.5","37.5","43.8","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","010
226","17","2.941","5.9","17.6","52.9","5.9","17.6",".",".",".",".",".",".",".",".",".",".","."
"","226
011","18","3.250","22.2","50.0","11.1","11.1",".",".","5.6",".",".",".",".",".",".",".",".","."
"","012
226","13","3.500","46.2","15.4","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","226
013","18","3.417","27.8","27.8","44.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","226
014","19","3.132","15.8","31.6","42.1","5.3",".",".","5.3",".",".",".",".",".",".",".",".","."
"","226
015","20","3.500","35.0","30.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","016
226","19","3.158",".","36.8","57.9","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","017
226","18","3.194","16.7","38.9","33.3",".","5.6","5.6",".",".",".",".",".",".",".",".",".","."
"","226
018","19","3.342","31.6","26.3","31.6",".","10.5",".",".",".",".",".",".",".",".",".",".","."
"","019
226","15","3.533","46.7","20.0","26.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"","226
020","20","3.250","25.0","35.0","20.0","5.0","15.0",".",".",".",".",".",".",".",".",".",".","."
"","226
021","16","3.688","56.3","25.0","18.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","022
226","18","3.333","27.8","16.7","50.0","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","023
226","15","3.567","46.7","33.3","6.7","13.3",".",".",".",".",".",".",".",".",".",".",".","."
"","226
024","17","3.206","23.5","29.4","29.4",".","17.6",".",".",".",".",".",".",".",".",".",".","."
"","226
025","14","3.679","57.1","21.4","21.4",".",".",".",".",".",".",".",".",".",".",".",".","."
