"ALS","","","","","","","","","","","","","","","","","","","","",""
"COMMUNITY & ENVIRONMENTA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"C&E SOC
Dept. Total
864","274","3.343","36.5","23.4","20.8","8.8","3.6","1.1","1.5","1.5","",".",".","",".","",".","2.6",".","0.4","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","15","2.953","6.7","20.0","46.7","13.3","6.7","6.7",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","45","3.082","13.3","33.3","33.3","11.1","2.2","4.4","2.2",".","",".",".","",".","",".",".",".",".","."
"Junior","71","3.353","38.0","22.5","25.4","7.0","2.8",".","2.8",".","",".",".","",".","",".","1.4",".",".","."
"Senior","120","3.459","43.3","25.0","13.3","10.0","5.0",".",".",".","",".",".","",".","",".","3.3",".",".","."
"Undergraduates","251","3.322","34.3","25.5","22.3","9.6","4.0","1.2","1.2",".","",".",".","",".","",".","2.0",".",".","."
"Special","4","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","19","3.919","57.9",".","5.3",".",".",".",".","21.1","",".",".","",".","",".","10.5",".","5.3","."
"Dept. Total","274","3.343","36.5","23.4","20.8","8.8","3.6","1.1","1.5","1.5","",".",".","",".","",".","2.6",".","0.4","."
