"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"AMERICAN INDIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","","","","",""
"Intro-Amer Indian Studies","100
001","46","3.772","76.1","6.5","15.2",".","2.2",".",".",".",".","",".",".","",".","","",".",".",".","."
"Indians of North America","314
001","94","2.553","8.5","9.6","16.0","28.7","33.0","2.1","2.1",".",".","",".",".","",".","","",".",".",".","."
"Survey-N Amer Indian Languages","371
001","29","3.621","41.4","41.4","17.2",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"American Indian Women","437
001","7","3.833","57.1","28.6",".",".",".",".",".","14.3",".","",".",".","",".","","",".",".",".","."
"Issues in Amer Ind Studies","450
006","22","3.955","90.9","9.1",".",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"Ethnobotany","474
001","13","3.769","69.2","15.4","15.4",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"AMER IND
140","Dept. Total","211","3.226","41.7","14.2","13.7","12.8","15.2","0.9","0.9","0.5","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","39","3.731","71.8","10.3","12.8","2.6","2.6",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","55","2.791","20.0","12.7","12.7","21.8","30.9",".","1.8",".","",".",".","",".","",".","",".",".",".","."
"Junior","","50","3.090","32.0","16.0","14.0","18.0","18.0","2.0",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","66","3.394","50.0","16.7","15.2","7.6","7.6","1.5","1.5",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","210","3.226","41.9","14.3","13.8","12.9","15.2","1.0","1.0",".","",".",".","",".","",".","",".",".",".","."
"Special","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","211","3.226","41.7","14.2","13.7","12.8","15.2","0.9","0.9","0.5","",".",".","",".","",".","",".",".",".","."
