"BUS","","","","","","","","","","","","","","","","","","","",""
"FINANCE, INVESTMENT & BANKI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","",""
"990
016","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"990
121","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Course Total
PhD Thesis-Finance","2","***","","","","","","","","","","","","","","","","","",""
"FINANCE
Dept. Total
233","1589","3.283","33.7","23.6","21.5","10.1","8.6","1.3","0.3","0.3","",".",".","",".","0.1","0.1","0.1","0.3","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","9","2.889","33.3","11.1","11.1","11.1","22.2","11.1",".",".","",".",".","",".",".",".",".",".","."
"Junior","337","3.089","24.6","21.7","22.0","16.0","13.4","2.1","0.3",".","",".",".","",".",".",".",".",".","."
"Senior","734","3.209","30.9","23.3","20.6","12.5","10.4","1.6","0.3","0.3","",".",".","",".",".",".",".",".","0.1"
"Undergraduates","1080","3.168","29.0","22.7","20.9","13.6","11.4","1.9","0.3","0.2","",".",".","",".",".",".",".",".","0.1"
"Special","110","3.323","44.5","15.5","16.4","7.3","9.1","0.9","1.8",".","",".",".","",".",".","0.9","0.9","2.7","."
"Graduate","395","3.576","43.8","27.8","24.6","1.3","1.0",".",".","0.8","",".",".","",".","0.5",".",".","0.3","."
"Prof Yr 2","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1589","3.283","33.7","23.6","21.5","10.1","8.6","1.3","0.3","0.3","",".",".","",".","0.1","0.1","0.1","0.3","0.1"
