"NEUROSCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"681
NEURODPT","","","","","","","","","","","","","","","","","","",""
"699","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","6","3.917","66.7","16.7",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"699","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","060","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","104","7","3.800","85.7",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","106","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"NEURODPT 699","Course Total","49","3.936","91.8","2.0","4.1",".",".",".",".",".",".",".",".",".","2.0",".",".","."
"NEURODPT
681","Dept. Total","49","3.936","91.8","2.0","4.1",".",".",".",".",".",".",".",".",".","2.0",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"681
NEURODPT","","","","","","","","","","","","","","","","","","",""
"Sophomore","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","17","3.889","88.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","21","3.944","90.5",".","4.8",".",".",".",".",".",".",".",".",".","4.8",".",".","."
"Undergraduates","","49","3.936","91.8","2.0","4.1",".",".",".",".",".",".",".",".",".","2.0",".",".","."
"","Dept. Total","49","3.936","91.8","2.0","4.1",".",".",".",".",".",".",".",".",".","2.0",".",".","."
