"L&S","","","","","","","","","","","","","","","","","","","",""
"LANGUAGES & CULTURES OF A Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"LCA
Dept. Total
521","165","3.521","43.6","24.2","12.7","3.6","4.2","0.6","0.6","4.8","",".",".","",".","3.6","1.2","0.6",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"Freshmen","52","3.466","42.3","28.8","17.3","3.8","7.7",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","26","3.458","50.0","19.2","19.2","3.8","3.8","3.8",".",".","",".",".","",".",".",".",".",".","."
"Junior","28","3.712","50.0","42.9","7.1",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","39","3.457","48.7","17.9","10.3","7.7","5.1",".","2.6",".","",".",".","",".",".","5.1","2.6",".","."
"Undergraduates","145","3.512","46.9","26.9","13.8","4.1","4.8","0.7","0.7",".","",".",".","",".",".","1.4","0.7",".","."
"Special","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","17","3.688","17.6","5.9","5.9",".",".",".",".","35.3","",".",".","",".","35.3",".",".",".","."
"Dept. Total","165","3.521","43.6","24.2","12.7","3.6","4.2","0.6","0.6","4.8","",".",".","",".","3.6","1.2","0.6",".","."
