"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"799","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","022","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","028","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","12","",".",".",".",".",".",".",".","91.7","8.3",".",".",".",".",".",".","."
"799","032","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","033","","11","",".",".",".",".",".",".",".","90.9",".",".",".",".","9.1",".",".","."
"799","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","035","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","082","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","085","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","090","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","091","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","095","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","097","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","101","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","111","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","112","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","120","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","124","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","127","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","138","",".",".",".",".",".",".",".","96.4","0.7",".",".","0.7","0.7",".","1.4","."
"838","001","","9","3.813","55.6","33.3",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"838","002","","9","3.375","33.3","33.3",".","11.1","11.1",".",".","11.1",".",".",".",".",".",".",".","."
"838","003","","59","3.678","50.8","33.9","15.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Computing","Course Total","","77","3.660","49.4","33.8","11.7","1.3","1.3",".",".","1.3",".",".",".",".","1.3",".",".","."
"899","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","005","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"899","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","023","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"January 28, 2016","","","","","","","","","","","","","","","","","","","Page 204 of 421",""
