"PhD Thesis-Marketing","Course Total","4","***","","","","","","","","","","","","","","","","","",""
"","999
010","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
107","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Readng & Rsch-Marketing PhD","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"MARKETNG
237","Dept. Total","2028","3.367","27.0","37.4","23.7","8.3","2.4","0.3","0.2","0.3","",".",".","",".","0.0","0.0",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","227","3.108","4.8","45.4","26.9","17.6","2.6","1.3","0.9",".","",".",".","",".",".",".",".",".","0.4"
"Junior","","529","3.321","17.8","43.5","26.7","9.3","2.5","0.2",".",".","",".",".","",".",".",".",".",".","0.2"
"Senior","","724","3.385","29.0","34.0","24.9","8.3","3.0","0.3",".","0.4","",".",".","",".",".","0.1",".",".","."
"Undergraduates","","1480","3.320","21.3","39.1","25.8","10.1","2.8","0.4","0.1","0.2","",".",".","",".",".","0.1",".",".","0.1"
"Special","","80","2.919","7.5","27.5","32.5","18.8","10.0","1.3","2.5",".","",".",".","",".",".",".",".",".","."
"Graduate","","459","3.629","48.8","33.8","15.3","1.1",".",".",".","0.9","",".",".","",".","0.2",".",".",".","."
"Prof Yr 2","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","","6","3.344","33.3","16.7","50.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","9","3.413","33.3","33.3","33.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","2028","3.367","27.0","37.4","23.7","8.3","2.4","0.3","0.2","0.3","",".",".","",".","0.0","0.0",".",".","0.1"
