"","990
100","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","990
101","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","990
134","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Research","Course Total","109","",".",".",".",".",".",".",".","64.2","",".",".","",".","35.8",".",".",".","."
"PHYSICS
754","Dept. Total","3624","3.064","23.7","19.9","24.0","14.7","11.9","1.3","0.6","2.0","",".",".","",".","1.1","0.4","0.0","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"754
PHYSICS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","157","3.164","33.1","14.6","24.8","16.6","9.6",".","0.6",".","",".",".","",".",".","0.6",".",".","."
"Sophomore","","793","2.970","19.5","20.7","24.3","16.9","15.5","2.5","0.1",".","",".",".","",".",".","0.3",".","0.1","."
"Junior","","1377","3.025","21.4","20.0","26.1","16.2","14.2","1.0","0.6",".","",".",".","",".",".","0.3",".",".","0.1"
"Senior","","959","3.119","27.3","21.5","23.0","14.6","10.0","1.3","1.1",".","",".",".","",".","0.1","0.5",".","0.1","0.4"
"Undergraduates","","3286","3.042","23.3","20.4","24.7","15.9","13.1","1.4","0.6",".","",".",".","",".","0.0","0.4",".","0.1","0.2"
"Special","","51","3.293","41.2","7.8","17.6","9.8","3.9","2.0","2.0",".","",".",".","",".",".",".","2.0","13.7","."
"Graduate","","287","3.536","25.8","16.4","16.4","1.4","0.3",".",".","25.4","",".",".","",".","13.6","0.7",".",".","."
"","Dept. Total","3624","3.064","23.7","19.9","24.0","14.7","11.9","1.3","0.6","2.0","",".",".","",".","1.1","0.4","0.0","0.2","0.1"
