"L&S","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","629","3.043","28.6","14.9","24.3","9.4","9.4","4.5","1.4","3.2","",".",".","",".","2.2","",".",".","1.7","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","149","3.059","32.2","16.8","25.5","8.1","10.1","6.7","0.7",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","187","2.939","28.3","14.4","23.5","12.3","12.8","5.9","2.1",".","",".",".","",".",".","",".",".",".","0.5"
"Junior","","98","2.895","22.4","16.3","28.6","10.2","15.3","3.1","3.1",".","",".",".","",".",".","",".",".",".","1.0"
"Senior","","122","3.218","31.1","17.2","32.0","9.0","4.1","3.3","0.8","1.6","",".",".","",".","0.8","",".",".",".","."
"Undergraduates","","556","3.024","29.0","16.0","26.8","10.1","10.6","5.0","1.6","0.4","",".",".","",".","0.2","",".",".",".","0.4"
"Special","","19","3.211","15.8","5.3",".","15.8",".",".",".","5.3","",".",".","",".",".","",".",".","57.9","."
"Graduate","","56","3.692","32.1","7.1","7.1",".",".",".",".","30.4","",".",".","",".","23.2","",".",".",".","."
"","Dept. Total","631","3.043","28.8","14.9","24.2","9.4","9.4","4.4","1.4","3.2","",".",".","",".","2.2","",".",".","1.7","0.3"
