"","990
043","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","990
044","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","990
045","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Research","Course Total","38","",".",".",".",".",".",".",".","55.3","",".",".","",".","44.7",".",".",".","."
"FOOD SCI
390","Dept. Total","554","3.231","33.9","17.5","18.6","6.7","7.6","1.6","0.2","9.6","",".",".","",".","3.1","1.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","15","3.368","60.0",".","20.0","13.3","6.7",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","95","3.004","24.2","24.2","16.8","12.6","14.7","6.3",".",".","",".",".","",".",".","1.1",".",".","."
"Senior","","346","3.264","40.8","19.1","22.8","6.4","7.8","0.9","0.3","0.3","",".",".","",".",".","1.7",".",".","."
"Undergraduates","","456","3.211","37.9","19.5","21.5","7.9","9.2","2.0","0.2","0.2","",".",".","",".",".","1.5",".",".","."
"Special","","6","3.500","33.3","16.7",".","16.7",".",".",".","33.3","",".",".","",".",".",".",".",".","."
"Graduate","","92","3.656","14.1","7.6","5.4",".",".",".",".","54.3","",".",".","",".","18.5",".",".",".","."
"","Dept. Total","554","3.231","33.9","17.5","18.6","6.7","7.6","1.6","0.2","9.6","",".",".","",".","3.1","1.3",".",".","."
