"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"998","036","","9","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"998","038","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","048","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998","049","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"998","050","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"998","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"998","060","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"998","062","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","45","",".",".",".",".",".",".",".","75.6",".",".",".","24.4",".",".",".","."
