"HEC","","","","","","","","","","","","","","","","","","","",""
"HUMAN DEVEL & FAMILY STUDI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"HDFS
Dept. Total
230","1148","3.584","54.2","22.6","11.3","5.7","2.5","0.7","0.6","1.5","",".",".","",".","0.2","0.6","0.2",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Sophomore","156","3.398","39.1","29.5","14.7","10.3","3.2","1.9","0.6",".","",".",".","",".",".","0.6",".",".","."
"Junior","413","3.583","52.8","25.4","12.1","6.1","2.7","0.5","0.2",".","",".",".","",".",".",".","0.2",".","."
"Senior","517","3.628","60.3","19.1","10.4","4.4","2.3","0.6","1.0","0.6","",".",".","",".",".","1.0","0.2",".","."
"Undergraduates","1089","3.574","54.4","23.0","11.7","6.0","2.7","0.7","0.6","0.3","",".",".","",".",".","0.6","0.2",".","."
"Special","6","3.769","50.0","33.3",".",".",".",".",".","16.7","",".",".","",".",".",".",".",".","."
"Graduate","51","3.814","49.0","13.7","5.9",".",".",".",".","25.5","",".",".","",".","3.9","2.0",".",".","."
"Prof Yr 4","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1148","3.584","54.2","22.6","11.3","5.7","2.5","0.7","0.6","1.5","",".",".","",".","0.2","0.6","0.2",".","."
