"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","","",""
"999","057","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","063","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","077","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","085","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","094","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","20","3.909","50.0","10.0","",".",".","",".","",".","",".","15.0","",".",".",".","5.0","15.0",".","5.0","."
