"AMN","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","20","3.700","50.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","20","3.947","85.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","5.0","."
"Naval Leadership&Management","201
001","18","3.556","61.1","22.2","11.1",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab I","275
001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Operations","401
001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","475
001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab I","575
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","106","3.769","79.2","15.1","3.8",".",".",".","0.9",".",".",".",".",".",".",".","0.9","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","27","3.775","66.7","29.6","3.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","41","3.642","75.6","12.2","7.3",".",".",".","2.4",".",".",".",".",".",".",".","2.4","."
"Junior","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","28","3.888","89.3","10.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","113","3.769","80.5","14.2","3.5",".",".",".","0.9",".",".",".",".",".",".",".","0.9","."
"","Dept. Total","113","3.769","80.5","14.2","3.5",".",".",".","0.9",".",".",".",".",".",".",".","0.9","."
