"TERM : 1162","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2015-2016","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1537","3.546","41.1","27.8","16.7","2.5","1.0","0.3","0.8","1.4","",".","7.2","",".","0.8","0.3",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","100","3.562","41.0","39.0","15.0","4.0",".","1.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","309","3.465","40.8","32.7","19.4","3.2","0.6","1.0","2.3",".","",".",".","",".",".",".",".",".","."
"Junior","418","3.534","40.9","28.9","22.2","1.9","1.4",".","0.2",".","",".","4.3","",".",".",".",".",".","."
"Senior","536","3.555","40.3","25.7","15.9","2.6","1.3",".","0.7",".","",".","12.3","",".","0.4","0.6",".","0.2","."
"Undergraduates","1363","3.527","40.6","29.3","18.6","2.6","1.1","0.3","0.9",".","",".","6.2","",".","0.1","0.2",".","0.1","."
"Special","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","172","3.804","44.8","16.3","2.3","1.2",".",".",".","12.8","",".","15.7","",".","6.4","0.6",".",".","."
"Dept. Total","1537","3.546","41.1","27.8","16.7","2.5","1.0","0.3","0.8","1.4","",".","7.2","",".","0.8","0.3",".","0.1","."
