"","990
035","1","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"","990
039","2","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"","990
040","3","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Research","Course Total","29","",".",".",".",".",".",".",".","13.8","",".",".","",".","86.2","",".",".",".","."
"PL PATH
766","Dept. Total","243","3.360","44.0","12.3","18.5","6.6","3.7","1.6","0.8","1.6","",".",".","",".","10.7","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"766
PL PATH","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","25","3.620","52.0","20.0","28.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","25","3.466","52.0","20.0","16.0","8.0",".","4.0",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","37","3.295","45.9","18.9","18.9","5.4","5.4","2.7","2.7",".","",".",".","",".",".","",".",".",".","."
"Senior","","95","3.218","38.9","11.6","27.4","11.6","6.3","2.1","1.1",".","",".",".","",".","1.1","",".",".",".","."
"Undergraduates","","182","3.313","44.0","15.4","24.2","8.2","4.4","2.2","1.1",".","",".",".","",".","0.5","",".",".",".","."
"Graduate","","61","3.791","44.3","3.3","1.6","1.6","1.6",".",".","6.6","",".",".","",".","41.0","",".",".",".","."
"","Dept. Total","243","3.360","44.0","12.3","18.5","6.6","3.7","1.6","0.8","1.6","",".",".","",".","10.7","",".",".",".","."
