"ALS","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","210","3.241","32.9","14.8","15.7","8.6","6.7","1.4","0.5","14.8","",".",".","",".","3.3","1.0","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","7","3.575","42.9","42.9","14.3",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","34","2.943","17.6","14.7","32.4","20.6","14.7",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","97","3.233","41.2","16.5","17.5","11.3","8.2","3.1",".","1.0","",".",".","",".",".","1.0",".",".","."
"Undergraduates","","138","3.170","35.5","17.4","21.0","13.0","9.4","2.2",".","0.7","",".",".","",".",".","0.7",".",".","."
"Special","","3","***","","","","","","","","","","",".","",".",".",".","33.3",".","."
"Graduate","","69","3.694","27.5","10.1","5.8",".","1.4",".",".","43.5","",".",".","",".","10.1","1.4",".",".","."
"","Dept. Total","210","3.241","32.9","14.8","15.7","8.6","6.7","1.4","0.5","14.8","",".",".","",".","3.3","1.0","0.5",".","."
