"HEC","","","","","","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (SOHE)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"498
INTER-HE","","","","","","","","","","","","","","","","","","","","","",""
"INTER-HE
498","Dept. Total","511","3.720","63.0","25.2","6.7","2.0","1.2","0.2","0.4","0.6","",".",".","",".","0.8","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"498
INTER-HE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","88","3.448","38.6","37.5","13.6","3.4","4.5","1.1","1.1",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","58","3.668","60.3","22.4","10.3","5.2","1.7",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","110","3.746","60.0","31.8","7.3","0.9",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","209","3.793","71.3","22.5","3.8","1.4","0.5",".","0.5",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","465","3.703","61.1","27.5","7.3","2.2","1.3","0.2","0.4",".","",".",".","",".",".","",".",".",".","."
"Special","","1","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Graduate","","42","3.981","81.0","2.4",".",".",".",".",".","7.1","",".",".","",".","9.5","",".",".",".","."
"Prof Yr 4","","3","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Professionals","","3","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"","Dept. Total","511","3.720","63.0","25.2","6.7","2.0","1.2","0.2","0.4","0.6","",".",".","",".","0.8","",".",".",".","."
