"","990
030","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
035","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
036","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","24","",".",".",".",".",".",".",".","70.8","",".",".","",".","25.0","4.2",".",".","."
"AN SCI
604","Dept. Total","543","3.417","47.9","17.5","17.1","6.1","4.6","1.3","0.4","3.3","",".",".","",".","1.1","0.7",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","81","3.277","33.3","19.8","29.6","7.4","8.6","1.2",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","86","3.312","30.2","33.7","22.1","8.1","2.3","2.3","1.2",".","",".",".","",".",".",".",".",".","."
"Junior","","79","3.451","41.8","27.8","13.9","12.7","2.5",".",".",".","",".",".","",".",".","1.3",".",".","."
"Senior","","209","3.522","60.8","11.0","17.7","3.8","5.3","1.0",".",".","",".",".","",".",".","0.5",".",".","."
"Undergraduates","","455","3.414","46.8","19.8","20.0","6.8","4.8","1.1","0.2",".","",".",".","",".",".","0.4",".",".","."
"Special","","12","2.600","33.3","8.3","8.3",".","25.0","16.7","8.3",".","",".",".","",".",".",".",".",".","."
"Graduate","","79","3.775","55.7","5.1","1.3","2.5",".",".",".","22.8","",".",".","",".","7.6","2.5",".","2.5","."
"","Dept. Total","546","3.417","47.8","17.4","17.0","6.0","4.6","1.3","0.4","3.3","",".",".","",".","1.1","0.7",".","0.4","."
