"TERM : 1174","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2016-2017","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","","",""
"ENGL
352","Dept. Total","3412","3.592","52.9","22.2","12.0","4.2","1.8","0.6","0.8","1.3","",".","1.2","",".","1.7","0.7","0.1","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","477","3.608","56.2","22.2","14.5","3.6","1.7","0.4","0.6",".","",".",".","",".",".","0.6","0.2",".","."
"Sophomore","","991","3.624","57.4","24.3","11.7","3.9","0.9","0.6","0.8",".","",".",".","",".",".","0.3",".",".","."
"Junior","","691","3.490","46.6","25.5","14.9","7.2","3.2","0.9","0.7",".","",".","0.4","",".",".","0.4","0.1",".","."
"Senior","","889","3.553","52.0","21.7","12.7","4.3","2.2","0.9","1.2",".","",".","3.7","",".",".","0.8","0.3",".","0.1"
"Undergraduates","","3048","3.571","53.2","23.5","13.2","4.7","1.9","0.7","0.9",".","",".","1.2","",".",".","0.5","0.2",".","0.0"
"Special","","94","3.598","33.0","25.5","7.4","1.1","3.2",".",".","16.0","",".",".","",".",".","5.3",".","6.4","2.1"
"Graduate","","270","3.942","56.7","7.0","0.4",".",".",".",".","10.4","",".","2.2","",".","21.9","1.5",".",".","."
"","Dept. Total","3412","3.592","52.9","22.2","12.0","4.2","1.8","0.6","0.8","1.3","",".","1.2","",".","1.7","0.7","0.1","0.2","0.1"
