"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"964","037","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","039","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","041","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","046","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","048","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","049","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","050","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","051","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","058","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","067","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","076","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","081","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","083","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Molecular Dynamics","Course Total","","133","4.000","79.7",".",".",".",".",".",".","20.3",".",".",".",".",".",".",".","."
"990","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","047","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Organic","Course Total","","70","",".",".",".",".",".",".",".","97.1",".",".",".","2.9",".",".",".","."
"992","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","011","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","017","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","033","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","037","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"June 30, 2017","","","","","","","","","","","","","","","","","","","Page 186 of 422",""
