"","990
090","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
092","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
093","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","73","",".",".",".",".",".",".",".","60.3","",".",".","",".","35.6",".",".","4.1","."
"MED PHYS
621","Dept. Total","210","3.518","38.6","11.0","11.9","0.5","1.0","0.5","0.5","21.4","",".",".","",".","12.4","0.5",".","1.9","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"621
MED PHYS","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Junior","","7","3.867","71.4","28.6",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","27","3.382","63.0","7.4","14.8",".","3.7","3.7","3.7","3.7","",".",".","",".",".",".",".",".","."
"Undergraduates","","36","3.500","66.7","11.1","11.1",".","2.8","2.8","2.8","2.8","",".",".","",".",".",".",".",".","."
"Special","","2","***","","","","","","","","","","",".","",".",".",".",".","50.0","."
"Graduate","","171","3.525","32.7","11.1","11.7","0.6","0.6",".",".","25.7","",".",".","",".","15.2","0.6",".","1.8","."
"Prof Yr 1","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","210","3.518","38.6","11.0","11.9","0.5","1.0","0.5","0.5","21.4","",".",".","",".","12.4","0.5",".","1.9","."
