"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","",""
"BUS","College Total","12447","3.408","38.4","27.4","20.6","7.1","4.6","0.8","0.3","0.4","",".","0.1","0.0","0.1","0.1","0.0","0.0","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","P","I","NW","NR","Other"
"BUS","","Grades","GPA","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.034","22.2","22.2","38.9","5.6","11.1",".",".",".","",".",".",".",".",".",".",".","."
"Sophomore","","1000","3.161","28.6","24.5","22.8","12.2","9.1","1.8","0.7","0.1","",".",".",".",".","0.1",".","0.1","."
"Junior","","3104","3.353","33.9","27.9","23.4","8.0","5.7","0.7","0.1","0.1","",".","0.0",".",".","0.1",".",".","0.1"
"Senior","","5320","3.366","33.9","28.3","22.2","8.6","5.1","1.0","0.3","0.3","",".","0.1",".",".","0.0",".","0.0","."
"Undergraduates","","9442","3.340","33.3","27.8","22.7","8.8","5.7","1.0","0.3","0.2","",".","0.1",".",".","0.1",".","0.0","0.0"
"Special","","238","3.127","24.4","23.9","24.8","10.5","10.1","1.3","2.1","1.7","",".",".",".",".",".",".","1.3","."
"Graduate","","2723","3.695","57.2","26.5","13.2","1.1","0.3",".","0.0","0.9","",".","0.0","0.0","0.4","0.3","0.0",".","."
"Prof Yr 2","","5","***","","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 3","","39","3.591","41.0","30.8","25.6",".",".",".",".",".","",".",".",".",".",".",".","2.6","."
"Professionals","","44","3.581","40.9","29.5","27.3",".",".",".",".",".","",".",".",".",".",".",".","2.3","."
"","College Total","12447","3.408","38.4","27.4","20.6","7.1","4.6","0.8","0.3","0.4","",".","0.1","0.0","0.1","0.1","0.0","0.0","0.0"
