"MED","","","","","","","","","","","","","","","","","","","","","","",""
"PHYSIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"762
PHYSIOL","","","","","","","","","","","","","","","","","","","","","","",""
"PHYSIOL
762","Dept. Total","654","2.946","28.7","15.0","23.1","6.4","13.9","6.0","2.1","4.3","",".",".","",".","",".","",".",".","0.2","0.3"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"762
PHYSIOL","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","75","2.520","20.0","4.0","25.3","12.0","22.7","6.7","9.3",".","",".",".","",".","",".","",".",".",".","."
"Junior","","161","2.878","26.7","14.9","23.0","9.9","14.3","8.1","3.1",".","",".",".","",".","",".","",".",".",".","."
"Senior","","305","3.025","30.5","15.1","26.2","5.2","15.1","6.9","0.7","0.3","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","541","2.910","27.9","13.5","25.1","7.6","15.9","7.2","2.6","0.2","",".",".","",".","",".","",".",".",".","."
"Special","","12","3.314","33.3","16.7","33.3","8.3","8.3",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","97","3.504","33.0","23.7","11.3",".","4.1",".",".","24.7","",".",".","",".","",".","",".",".","1.0","2.1"
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Prof Yr 4","","3","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Professionals","","4","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","654","2.946","28.7","15.0","23.1","6.4","13.9","6.0","2.1","4.3","",".",".","",".","",".","",".",".","0.2","0.3"
