"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"IES","","","","","","","","","","","","","","","","","","","","",""
"IES","College Total","1687","3.466","47.9","21.6","17.1","4.5","3.1","0.8","0.8","2.9","",".",".","",".","0.8","0.1","0.2","0.2","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"IES","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","90","3.273","47.8","13.3","22.2","6.7","5.6","3.3","1.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","271","3.484","52.0","24.0","13.3","7.0","1.8","1.1","0.4",".","",".",".","",".",".","0.4",".",".","."
"Junior","","310","3.383","43.5","22.3","22.3","6.5","4.2",".","1.3",".","",".",".","",".",".",".",".",".","."
"Senior","","713","3.437","46.3","22.7","20.2","3.9","3.9","1.0","1.1","0.6","",".",".","",".",".",".","0.1","0.1","."
"Undergraduates","","1384","3.423","46.9","22.3","19.4","5.3","3.7","0.9","1.0","0.3","",".",".","",".",".","0.1","0.1","0.1","."
"Special","","8","3.833","37.5","12.5",".",".",".",".",".","50.0","",".",".","",".",".",".",".",".","."
"Graduate","","294","3.790","52.7","18.7","6.5","1.0","0.7",".",".","13.9","",".",".","",".","4.8","0.3","0.7","0.7","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","College Total","1687","3.466","47.9","21.6","17.1","4.5","3.1","0.8","0.8","2.9","",".",".","",".","0.8","0.1","0.2","0.2","."
