"AMN","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Intro Naval Lab II","176
001","16","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation","202
001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab II","276
001","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","302
001","15","3.967","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Land Campaigns","351
001","15","3.700","40.0","60.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab II","376
001","13","3.885","76.9","23.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership and Ethics","402
001","17","3.324","17.6","47.1","17.6","17.6",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory II","476
001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","115","3.771","73.9","20.9","2.6","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Sophomore","","16","3.875","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","32","3.891","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","64","3.695","68.8","21.9","4.7","4.7",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","117","3.771","74.4","20.5","2.6","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","117","3.771","74.4","20.5","2.6","2.6",".",".",".",".",".",".",".",".",".",".",".","."
