"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"Elem/Intmed Trumpet","Course Total","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"221
Elem/Intmed Trombone","089","4","***","","","","","","","","","",".",".",".",".",".",".","."
"223
Elem/Intmed Euphonium","035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"225
Elem/Intmed Tuba","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"227","033","4","***","","","","","","","","","",".",".",".",".",".",".","."
"227","092","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem/Intmed Percussion","Course Total","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"231","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"231","083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"231","084","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elem/Intermediate Violin","Course Total","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"233
Elem/Intermediate Viola","073","2","***","","","","","","","","","",".",".",".",".",".",".","."
"235","026","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"235","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem/Intmed Cello","Course Total","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"237
Elem/Intmed String Bass","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"239
Elem/Intermediate Harp","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"240
Elem/Intmed Guitar","097","1","***","","","","","","","","","",".",".",".",".",".",".","."
"242
Accompanying","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"27
Fundamentals-Percussion","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"342
Piano Accompanying Lab","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"347
Third Year Composition","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"348","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"348","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Composition","Course Total","2","***","","","","","","","","","","","","","","","",""
"401","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401","124","2","***","","","","","","","","","",".",".",".",".",".",".","."
"401","147","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Piano","Course Total","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"402
Advanced Harpsichord","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"403","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"403","142","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Organ","Course Total","2","***","","","","","","","","","","","","","","","",""
"405","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"405","045","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"405","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"405","062","5","***","","","","","","","","","",".",".",".",".",".",".","."
"405","162","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Voice","Course Total","15","3.938","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"413
Advanced Saxophone","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"415","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"415","132","1","***","","","","","","","","","",".",".",".",".",".",".","."
"June 30, 2017","","","","","","","","","","","","","","","","","","Page 281 of 422",""
