"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"JEWISH STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","",""
"Jews and American Pop. Culture","213
001","","24","3.708","54.2","33.3","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","230
002","","9","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","230
003","","8","3.563","50.0","12.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elem Topics in Jewish Lit","Course Total","","17","3.529","41.2","23.5","35.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","231
001","","10","3.150","30.0","20.0","30.0","10.0",".","10.0",".",".",".",".",".",".",".",".",".","."
"","231
002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elem Topics in Jewish History","Course Total","","18","3.528","61.1","11.1","16.7","5.6",".","5.6",".",".",".",".",".",".",".",".",".","."
"","267
001","","21","3.905","81.0","19.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","267
002","","44","3.932","86.4","13.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Yiddish Song and Jewish Exp","Course Total","","65","3.921","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Yiddish Lit & Culture, America","279
001","","28","3.815","60.7","35.7",".",".",".",".",".",".",".",".",".",".",".",".",".","3.6"
"Intro to Hebrew Literature","302
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Modern Jewish Literature","318
001","","62","3.855","72.6","25.8","1.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Jerusalem: Conflict & Desire","356
001","","7","3.900","57.1","14.3",".",".",".",".",".",".",".",".",".",".",".",".","28.6","."
"Int Topics: Jewish Philos&Arts","432
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Moral Philos & the Holocaust","442
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Lit-Jewish Identity in Amer","593
001","","8","2.500",".",".","12.5","12.5","12.5",".",".","62.5",".",".",".",".",".",".",".","."
"Research Colloquium for Majors","675
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","677
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","677
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","677
004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independnt Research for Majors","Course Total","","3","***","","","","","","","","","","","","","","","",""
"Directed Study","699
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"JEWISH
510","Dept. Total","","247","3.790","64.8","21.5","6.5","0.8","0.4","0.4",".","3.2",".","1.2",".",".",".",".","0.8","0.4"
