"L&S","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1445","3.366","34.4","31.3","17.6","5.7","3.5","2.0","1.2","2.1","0.1",".","",".","0.1","1.5","0.3","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","118","3.249","35.6","24.6","16.9","12.7","5.1","4.2","0.8",".",".",".","",".",".",".",".",".","."
"Sophomore","","390","3.320","31.8","33.3","21.5","6.4","1.8","2.6","2.1","0.3",".",".","",".",".","0.3",".",".","."
"Junior","","352","3.369","33.5","33.8","19.6","5.7","4.3","1.4","1.1",".",".",".","",".",".","0.3","0.3",".","."
"Senior","","487","3.384","34.3","34.7","16.2","4.7","4.7","1.8","0.8","0.8",".",".","",".","0.2","0.8","0.8",".","."
"Undergraduates","","1347","3.348","33.5","33.2","18.7","6.2","3.8","2.2","1.3","0.4",".",".","",".","0.1","0.4","0.4",".","."
"Special","","21","3.813","28.6","19.0",".",".",".",".",".","47.6",".",".","",".",".",".",".","4.8","."
"Graduate","","77","3.931","51.9","2.6","2.6",".",".",".",".","20.8","2.6",".","",".",".","19.5",".",".","."
"","Dept. Total","1445","3.366","34.4","31.3","17.6","5.7","3.5","2.0","1.2","2.1","0.1",".","",".","0.1","1.5","0.3","0.1","."
