"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","067","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","111","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","112","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","114","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","119","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","123","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","125","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","130","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","92","3.975","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"766
Molecular Recognition","001","","12","3.484","66.7","16.7","8.3",".",".",".","8.3",".",".",".",".",".",".",".",".","."
"801
Topics-Inorganic Chem","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"841
Advanced Organic Chemistry","001","","14","3.654","50.0","21.4","21.4",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"860
Topics-Physical Chemistry","001","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"872
Topic-Macromoleculr/Biophys","002","","16","3.975","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"923
Spctroscpy&Spectrochem Anal","157","","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"945
Seminar-Chemical Biology (Adv)","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"960
Seminar-Physical Chemistry","002","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","004","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","007","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","011","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","020","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","021","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","023","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","030","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","031","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","032","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","033","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"June 30, 2017","","","","","","","","","","","","","","","","","","","Page 185 of 422",""
