"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","",""
"Modern Literature","168
001","31","3.536","41.9","32.3","6.5",".","9.7",".",".",".",".",".",".",".","3.2",".",".","6.5"
"Literatures of Native America","172
001","13","3.615","76.9",".",".","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"Ethnic and Multicultural Lit","173
001","204","3.221","15.7","38.7","32.4","7.4","3.4","1.5","1.0",".",".",".",".",".",".",".",".","."
"Literature and Popular Culture","177
001","194","3.233","23.7","35.1","21.6","11.3","5.2","0.5","2.1",".",".",".",".",".","0.5",".",".","."
"Digital Media, Lit, Culture","178
001","180","3.253","33.9","30.6","14.4","12.2","3.9","1.1","3.9",".",".",".",".",".",".",".",".","."
"Intro to Literature for Honors","182
001","19","3.737","57.9","31.6","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Writing Studio","200
001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
001","16","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
201","11","3.818","81.8",".","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
003","17","3.781","58.8","29.4","5.9",".",".",".",".",".",".",".",".",".",".","5.9",".","."
"","201
004","18","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
006","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
007","19","3.895","94.7",".",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"","008
201","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
009","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
010","15","3.767","53.3","46.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate Composition","Course Total","148","3.857","77.0","17.6","4.1",".","0.7",".",".",".",".",".",".",".",".","0.7",".","."
"Writing, Rhetoric, & Literacy","204
001","46","3.793","82.6","6.5","8.7",".",".",".","2.2",".",".",".",".",".",".",".",".","."
"","207
002","15","3.867","80.0","13.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
003","17","3.588","64.7","23.5","5.9",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"","207
004","16","3.750","62.5","25.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
005","17","3.912","94.1",".",".","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"","207
006","17","3.941","88.2","11.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","207
007","16","3.813","75.0","18.8",".","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Creative Writing","Course Total","98","3.811","77.6","15.3","4.1","2.0",".",".","1.0",".",".",".",".",".",".",".",".","."
"Literature and Culture I","001
241","82","3.444","42.7","28.0","15.9","6.1","3.7","1.2","1.2",".",".",".",".",".","1.2",".",".","."
"Literature and Culture II","242
001","67","3.086","20.9","19.4","28.4","17.9","4.5","4.5",".",".",".",".",".",".",".",".","4.5","."
"","245
001","16","3.906","81.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","245
002","18","3.706","61.1","16.7","11.1","5.6",".",".",".",".",".",".",".",".","5.6",".",".","."
"","245
003","21","3.095","19.0","38.1","19.0","9.5","9.5",".","4.8",".",".",".",".",".",".",".",".","."
"","245
004","17","3.588","29.4","58.8","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","245
005","20","3.605","55.0","30.0",".","5.0",".","5.0",".",".",".",".",".",".","5.0",".",".","."
"","006
245","19","3.632","47.4","42.1","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"Seminar in the Major","Course Total","111","3.569","47.7","34.2","8.1","3.6","2.7","0.9","0.9",".",".",".",".",".","1.8",".",".","."
"Women in Ethnic Amer Lit","248
001","17","3.618","52.9","17.6","29.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Women in Literature","250
001","18","3.694","66.7","11.1","16.7","5.6",".",".",".",".",".",".",".",".",".",".",".","."
"","001
307","16","3.781","62.5","31.3","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","307
002","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","307
003","14","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","307
004","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Creatv Wrtng:Fic&PoetWkshp","Course Total","58","3.905","82.8","15.5","1.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Structure of English","314
001","23","3.239","26.1","39.1","17.4","8.7",".","8.7",".",".",".",".",".",".",".",".",".","."
"English Phonology","315
001","19","3.556","42.1","21.1","31.6",".",".",".",".",".",".",".",".",".",".",".","5.3","."
