"","996
030","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","996
032","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","996
034","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research-Plant Physiology","Course Total","9","",".",".",".",".",".",".",".","55.6","",".",".","",".","44.4",".",".",".","."
"BOTANY
208","Dept. Total","754","3.177","33.8","15.1","24.4","8.0","8.5","1.9","0.9","4.9","",".","0.1","",".","1.3","0.7","0.1","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","30","2.680","26.7","13.3","26.7","6.7","13.3","10.0","3.3",".","",".",".","",".",".",".",".",".","."
"Sophomore","","148","3.178","32.4","16.9","28.4","8.8","10.1","2.0","0.7",".","",".",".","",".",".","0.7",".",".","."
"Junior","","201","3.098","30.8","14.4","34.3","8.0","8.0","2.5","1.0",".","",".",".","",".",".","1.0",".",".","."
"Senior","","271","3.232","35.8","19.2","22.1","9.6","10.7","1.1","0.7",".","",".",".","",".",".","0.7",".",".","."
"Undergraduates","","650","3.154","33.1","16.9","27.5","8.8","9.8","2.2","0.9",".","",".",".","",".",".","0.8",".",".","."
"Special","","13","3.111","38.5",".",".",".",".",".","7.7","30.8","",".",".","",".",".",".","7.7","15.4","."
"Graduate","","91","3.678","38.5","4.4","5.5","3.3",".",".",".","36.3","",".","1.1","",".","11.0",".",".",".","."
"","Dept. Total","754","3.177","33.8","15.1","24.4","8.0","8.5","1.9","0.9","4.9","",".","0.1","",".","1.3","0.7","0.1","0.3","."
