"TERM : 1174","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2016-2017","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","",""
"ART EDUCATION (DEPT OF ART) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"176
ART ED","","","","","","","","","","","","","","","","",""
"Stdt Tchg-Elem School Art","423
001
6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".   
."
"Stdt Tchg-Secondary Sch Art","424
001
6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".   
."
"ART ED
176","12
Dept. Total","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"176
ART ED","","","","","","","","","","","","","","","","",""
"Senior","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Special","2","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".  
."
"June 30, 2017","","","","","","","","","","","","","","","","","Page 78 of 422"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
