"ALS","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","259","3.438","39.0","15.1","12.4","4.6","6.2","1.5","1.2","17.8","",".",".","",".","1.5","",".",".","0.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","7","3.179","42.9","14.3","14.3",".","14.3","14.3",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","33","3.414","48.5","24.2","9.1","6.1","9.1",".","3.0",".","",".",".","",".",".","",".",".",".","."
"Junior","","53","3.287","45.3","7.5","20.8","9.4","13.2","3.8",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","72","3.375","48.6","13.9","20.8","5.6","6.9","1.4","2.8",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","165","3.347","47.3","13.9","18.2","6.7","9.7","2.4","1.8",".","",".",".","",".",".","",".",".",".","."
"Special","","6","4.000","16.7",".",".",".",".",".",".","50.0","",".",".","",".",".","",".",".","33.3","."
"Graduate","","88","3.728","25.0","18.2","2.3","1.1",".",".",".","48.9","",".",".","",".","4.5","",".",".",".","."
"","Dept. Total","259","3.438","39.0","15.1","12.4","4.6","6.2","1.5","1.2","17.8","",".",".","",".","1.5","",".",".","0.8","."
