"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"699","101","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","111","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","127","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","129","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","39","3.972","94.9",".","2.6",".",".",".",".","2.6",".",".",".",".",".",".",".","."
"703
Adv Prog Language&Compilers","001","","15","3.733","53.3","40.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Princ of Programming Langs","001","","15","3.633","33.3","60.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"710
Computational Complexity","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"715
Methods of Computatnl Math II","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"728
Integer Optimization","001","","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"730
Nonlinear Optimization II","001","","6","3.417","33.3","16.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"736
Advanced Operating Systems","001","","29","3.500","34.5","34.5","20.7","6.9",".",".",".","3.4",".",".",".",".",".",".",".","."
"740
Advanced Computer Networks","001","","16","3.688","75.0",".","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"757
Adv Computr Architecture II","001","","8","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"760
Machine Learning","001","","105","3.694","61.0","20.0","16.2",".",".",".","1.0","1.9",".",".",".",".",".",".",".","."
"761
Advanced Machine Learning","001","","44","3.605","47.7","27.3","18.2","4.5",".",".",".","2.3",".",".",".",".",".",".",".","."
"765
Data Visualization","001","","48","3.667","54.2","37.5","6.3",".",".",".","2.1",".",".",".",".",".",".",".",".","."
"766
Computer Vision","001","","58","3.947","89.7","6.9","1.7",".",".",".",".",".",".",".",".",".","1.7",".",".","."
"776
Advanced Bioinformatics","001","","11","3.727","54.5","36.4","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"784
Foundations of Data Management","001","","19","3.763","73.7","15.8","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"790","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","029","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","101","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","128","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Thesis","Course Total","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","005","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","006","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","012","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","018","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","019","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","032","","1","***","","","","","","","","","",".",".",".",".",".",".","."
