"","990
092","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
095","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
105","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Research and Thesis","Course Total","55","",".",".",".",".",".",".",".","96.4","",".",".","",".","",".",".",".","3.6","."
"NTP
682","Dept. Total","237","3.661","51.5","5.1","3.0","0.4","0.8","0.8","0.8","36.3","",".",".","",".","",".","0.4",".","0.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"682
NTP","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Sophomore","","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Junior","","13","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","84","3.656","84.5","7.1","1.2","1.2",".","2.4","2.4",".","",".",".","",".","",".","1.2",".",".","."
"Undergraduates","","103","3.713","87.4","5.8","1.0","1.0",".","1.9","1.9",".","",".",".","",".","",".","1.0",".",".","."
"Special","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","125","3.548","23.2","4.8","4.0",".","1.6",".",".","64.8","",".",".","",".","",".",".",".","1.6","."
"Prof Yr 4","","8","4.000","37.5",".",".",".",".",".",".","62.5","",".",".","",".","",".",".",".",".","."
"Professionals","","8","4.000","37.5",".",".",".",".",".",".","62.5","",".",".","",".","",".",".",".",".","."
"","Dept. Total","237","3.661","51.5","5.1","3.0","0.4","0.8","0.8","0.8","36.3","",".",".","",".","",".","0.4",".","0.8","."
