"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","","",""
"Intro-Comparatv Ethnic Studies","102
001","53","3.877","77.4","20.8","1.9",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Intro-Mus Cult of the World","103
001","77","3.584","64.9","11.7","13.0","3.9","3.9","1.3","1.3",".",".","",".",".","",".","",".","",".",".","."
"The African Storyteller","210
001","25","3.780","72.0","20.0","4.0",".","4.0",".",".",".",".","",".",".","",".","",".","",".",".","."
"In Transl:Scand Tale&Ballad","345
001","10","3.339","30.0","30.0","10.0","10.0","10.0",".",".",".",".","",".",".","",".","",".","","10.0",".","."
"Lit in Trans-Icelandic Saga","346
001","3","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Myth","359
001","15","3.857","66.7","26.7",".",".",".",".",".","6.7",".","",".",".","",".","",".","",".",".","."
"Foodways","439
001","12","3.500","41.7","16.7","41.7",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Practicum in Public Folklore","491
001","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
003","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
018","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Independ Stdy-Folklore Grad","Course Total","2","***","","","","","","","","","","","","","","","","","","","",""
"FOLKLORE
380","Dept. Total","199","3.720","66.8","17.6","9.0","2.0","2.5","0.5","0.5","0.5","",".",".","",".","",".","",".","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","20","3.415","60.0","10.0","20.0",".",".","5.0","5.0",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","59","3.841","76.3","16.9","5.1","1.7",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","56","3.772","71.4","12.5","8.9","3.6","1.8",".",".",".","",".",".","",".","",".","",".","1.8",".","."
"Senior","","59","3.616","54.2","27.1","10.2","1.7","6.8",".",".",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","194","3.713","66.5","18.0","9.3","2.1","2.6","0.5","0.5",".","",".",".","",".","",".","",".","0.5",".","."
"Special","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Graduate","","4","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","199","3.720","66.8","17.6","9.0","2.0","2.5","0.5","0.5","0.5","",".",".","",".","",".","",".","0.5",".","."
