"ALS","","","","","","","","","","","","","","","","","","","","",""
"COMMUNITY & ENVIRONMENTA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"C&E SOC
Dept. Total
864","232","3.422","46.1","22.0","11.6","10.8","3.4","1.3","0.9","0.4","",".",".","",".","",".","2.6",".","0.9","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","11","3.345","36.4","36.4","18.2",".",".","9.1",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","26","3.421","42.3","30.8","11.5","11.5",".","3.8",".",".","",".",".","",".","",".",".",".",".","."
"Junior","58","3.413","43.1","19.0","17.2","10.3","3.4",".","1.7",".","",".",".","",".","",".","3.4",".","1.7","."
"Senior","117","3.414","47.9","19.7","10.3","12.8","4.3","0.9","0.9",".","",".",".","",".","",".","3.4",".",".","."
"Undergraduates","212","3.411","45.3","21.7","12.7","11.3","3.3","1.4","0.9",".","",".",".","",".","",".","2.8",".","0.5","."
"Special","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","14","3.683","71.4","7.1",".",".","7.1",".",".","7.1","",".",".","",".","",".",".",".","7.1","."
"Prof Yr 4","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","232","3.422","46.1","22.0","11.6","10.8","3.4","1.3","0.9","0.4","",".",".","",".","",".","2.6",".","0.9","."
