"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"Drawing II","Course Total","","64","3.815","78.1","10.9","6.3",".",".",".","1.6",".",".",".",".",".","3.1",".",".","."
"","214
001","","8","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","214
002","","8","3.563","50.0","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Sculpture I","Course Total","","16","3.594","50.0","25.0","18.8","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","222
001","","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","222
002","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Introduction to Painting","Course Total","","23","3.935","91.3","4.3","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","001
224","","12","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","224
002","","9","3.875","66.7","22.2",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"","224
003","","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ceramics I","Course Total","","33","3.859","72.7","21.2","3.0",".",".",".",".",".",".",".",".",".","3.0",".",".","."
"Life Drawing I","232
001","","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Bascom Course","236
001","","18","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Watercolor I","242
002","","10","3.708","40.0","60.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","244
001","","6","3.333","33.3",".","66.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","244
002","","8","3.813","62.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Art Metal I","Course Total","","14","3.607","50.0","21.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Color","302
001","","20","3.868","75.0","15.0","5.0",".",".",".",".",".",".",".",".",".","5.0",".",".","."
"Relief Printmaking","306
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Digital Art and Code","309
001","","11","3.750","63.6","18.2",".","9.1",".",".",".",".",".",".",".",".",".","9.1",".","."
"Intermediate Drawing I","312
001","","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sculpture II","314
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Lithography","316
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Intermediate Painting I","322
001","","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ceramics II","324
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Etching","326
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Life Drawing II","332
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Wood Working","334
001","","9","3.722","77.8","11.1",".",".","11.1",".",".",".",".",".",".",".",".",".",".","."
"Serigraphy","336
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Service Learning in Art","338
001","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","341
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","346
001","","14","3.536","57.1","21.4","7.1",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"","346
002","","14","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Basic Graphic Design","Course Total","","28","3.696","64.3","25.0","3.6",".","7.1",".",".",".",".",".",".",".",".",".",".","."
"Intro to Digital Printmaking","348
001","","9","4.000","88.9",".",".",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Glassworking","354
001","","13","3.346","15.4","38.5","46.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","366
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","366
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Stage Lighting I","Course Total","","5","***","","","","","","","","","","","","","","","",""
"Set Design I","372
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","376
001","","7","3.143",".","42.9","42.9","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"","376
002","","11","3.682","45.5","45.5","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"June 30, 2017","","","","","","","","","","","","","","","","","","","","Page 73 of 422"
