"","990
040","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
041","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
042","2","***","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","34","",".",".",".",".",".",".",".","70.6","2.9",".","",".","26.5",".",".",".","."
"HORT
476","Dept. Total","257","3.344","43.2","15.2","12.5","6.2","1.9","1.2","1.6","13.6","0.4",".","",".","3.5","0.4","0.4",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","***","","","","","","","","","",".","",".",".",".",".",".","."
"Sophomore","","5","***","","","","","","","","","",".","",".",".",".",".",".","."
"Junior","","36","3.400","58.3","19.4","8.3","2.8","2.8",".","5.6",".",".",".","",".",".","2.8",".",".","."
"Senior","","100","3.214","40.0","19.0","19.0","13.0","4.0","2.0","1.0","1.0",".",".","",".",".",".","1.0",".","."
"Undergraduates","","143","3.220","44.8","18.2","16.1","10.5","3.5","2.1","2.8","0.7",".",".","",".",".","0.7","0.7",".","."
"Special","","3","***","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","111","3.624","42.3","10.8","8.1","0.9",".",".",".","28.8","0.9",".","",".","8.1",".",".",".","."
"","Dept. Total","257","3.344","43.2","15.2","12.5","6.2","1.9","1.2","1.6","13.6","0.4",".","",".","3.5","0.4","0.4",".","."
