"ALS","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","231","3.162","32.5","18.6","13.4","2.6","7.4","2.2","2.2","17.7","",".",".","",".","2.2","0.9",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","15","2.040","6.7","20.0","20.0","6.7","20.0","13.3","13.3",".","",".",".","",".",".",".",".",".","."
"Junior","","39","2.825","17.9","25.6","25.6",".","23.1","5.1","2.6",".","",".",".","",".",".",".",".",".","."
"Senior","","64","3.294","46.9","20.3","17.2","4.7","6.3","1.6","3.1",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","118","2.963","32.2","22.0","20.3","3.4","13.6","4.2","4.2",".","",".",".","",".",".",".",".",".","."
"Special","","10","2.571",".",".","10.0",".","10.0",".",".","70.0","",".",".","",".",".",".",".","10.0","."
"Graduate","","103","3.673","35.9","16.5","5.8","1.9",".",".",".","33.0","",".",".","",".","4.9","1.9",".",".","."
"","Dept. Total","231","3.162","32.5","18.6","13.4","2.6","7.4","2.2","2.2","17.7","",".",".","",".","2.2","0.9",".","0.4","."
