"","990
032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research or Thesis","Course Total","14","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
"Rsch in Physical Activity","991
001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"KINES
742","Dept. Total","882","3.688","61.2","18.5","11.6","1.8","1.6","0.1","0.2","0.9",".","2.8",".","0.9","0.2",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","",""
"Freshmen","","11","3.136","9.1","18.2","63.6","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","141","3.686","60.3","23.4","12.1","2.1","2.1",".",".",".",".",".",".",".",".",".",".","."
"Junior","","176","3.588","54.5","26.7","11.9","1.7","2.3","0.6","1.1",".",".",".",".",".","1.1",".",".","."
"Senior","","462","3.722","69.9","15.6","11.3","1.7","1.5",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","790","3.681","63.9","19.5","12.3","1.9","1.8","0.1","0.3",".",".",".",".",".","0.3",".",".","."
"Special","","9","3.808","66.7","11.1","11.1",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Graduate","","83","3.773","34.9","9.6","4.8","1.2",".",".",".","8.4",".","30.1",".","9.6",".",".","1.2","."
"","Dept. Total","882","3.688","61.2","18.5","11.6","1.8","1.6","0.1","0.2","0.9",".","2.8",".","0.9","0.2",".","0.1","."
