"L&S","","","","","","","","","","","","","","","","","","","","",""
"INTEGRATED LIBERAL STUDIES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"500
ILS","","","","","","","","","","","","","","","","","","","","",""
"ILS
Dept. Total
500","1272","3.349","35.3","16.7","17.9","6.8","3.6","2.2","0.5","0.4","",".","16.2","",".","",".","0.2","0.1","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"500
ILS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","488","3.283","24.8","14.8","15.6","6.8","3.3","1.6",".",".","",".","33.2","",".","",".",".",".",".","."
"Sophomore","381","3.402","39.6","19.2","18.1","6.0","3.7","1.3","0.8",".","",".","11.0","",".","",".","0.3",".",".","."
"Junior","197","3.332","43.1","15.7","22.3","7.6","4.6","4.1","0.5","0.5","",".","1.0","",".","",".","0.5",".",".","."
"Senior","200","3.375","45.5","18.0","19.5","7.5","3.5","3.5","1.0","0.5","",".",".","",".","",".","0.5","0.5",".","."
"Undergraduates","1266","3.349","35.4","16.7","18.0","6.8","3.6","2.2","0.5","0.2","",".","16.3","",".","",".","0.2","0.1",".","."
"Special","6","4.000","16.7",".",".",".",".",".",".","50.0","",".",".","",".","",".",".",".","33.3","."
"Dept. Total","1272","3.349","35.3","16.7","17.9","6.8","3.6","2.2","0.5","0.4","",".","16.2","",".","",".","0.2","0.1","0.2","."
