"Global Issues in Management","403
001","13","3.846","69.2","30.8",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"Multinational Bus Finance","445
001","5","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Multinational Bus Finance","745
001","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Contemporary Topics","765
001","8","3.929","75.0","12.5",".",".",".",".",".","12.5",".","",".",".","",".","",".",".",".","."
"INTL BUS
235","Dept. Total","497","3.191","42.3","17.7","18.9","10.3","7.4","1.8","1.2","0.2","",".",".","",".","",".","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","56","2.753","10.7","23.2","26.8","19.6","8.9","5.4","5.4",".","",".",".","",".","",".",".",".",".","."
"Junior","","207","3.168","48.8","14.5","16.4","9.7","8.7","0.5","1.4",".","",".",".","",".","",".",".",".",".","."
"Senior","","199","3.299","44.2","18.6","19.1","8.5","7.0","2.0",".",".","",".",".","",".","",".","0.5",".",".","."
"Undergraduates","","463","3.167","42.1","17.3","19.0","10.4","8.0","1.7","1.3",".","",".",".","",".","",".","0.2",".",".","."
"Special","","23","3.326","34.8","26.1","21.7","13.0",".","4.3",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","","11","3.800","63.6","18.2","9.1",".",".",".",".","9.1","",".",".","",".","",".",".",".",".","."
"","Dept. Total","497","3.191","42.3","17.7","18.9","10.3","7.4","1.8","1.2","0.2","",".",".","",".","",".","0.2",".",".","."
