"Research and Thesis","Course Total","31","",".",".",".",".",".",".",".","64.5","3.2",".",".","29.0","3.2",".",".","."
"","999
006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","1055","3.676","63.6","17.7","9.2","2.7","1.1","0.5","0.8","2.2","0.1","0.1",".","0.9","0.9","0.1","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","",""
"Freshmen","","85","3.573","68.2","16.5","4.7","3.5","3.5","1.2","2.4",".",".",".",".",".",".",".",".","."
"Sophomore","","258","3.692","63.2","20.2","12.0","3.5","0.4","0.4",".",".",".",".",".",".","0.4",".",".","."
"Junior","","245","3.620","61.6","21.6","9.0","3.3","1.6","0.4","1.6",".",".",".",".",".","0.4","0.4",".","."
"Senior","","325","3.672","64.9","17.2","11.1","2.5","0.9","0.6","0.6","0.6",".",".",".",".","1.5",".",".","."
"Undergraduates","","913","3.654","63.9","19.2","10.2","3.1","1.2","0.5","0.9","0.2",".",".",".",".","0.8","0.1",".","."
"Special","","12","3.793","75.0",".",".",".","8.3",".",".",".",".",".",".",".",".",".","16.7","."
"Graduate","","130","3.878","60.8","9.2","3.1","0.8",".",".",".","16.2","0.8","0.8",".","6.9","1.5",".",".","."
"","Dept. Total","1055","3.676","63.6","17.7","9.2","2.7","1.1","0.5","0.8","2.2","0.1","0.1",".","0.9","0.9","0.1","0.2","."
