"Research and Thesis","Course Total","28","",".",".",".",".",".",".",".","60.7","3.6",".",".","35.7",".",".",".","."
"","999
083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
093","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Spec Work-Ag & Appl Economics","Course Total","2","***","","","","","","","","","","","","","","","",""
"A A E
108","Dept. Total","389","3.099","28.8","16.7","20.1","8.2","8.2","4.6","1.8","5.7","0.3",".",".","2.6","2.8",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","",""
"Freshmen","","23","2.739","21.7","8.7","30.4","8.7","17.4","8.7","4.3",".",".",".",".",".",".",".",".","."
"Sophomore","","38","2.916","26.3","15.8","23.7","10.5","13.2","2.6","5.3","2.6",".",".",".",".",".",".",".","."
"Junior","","79","2.863","22.8","17.7","25.3","5.1","17.7","8.9","2.5",".",".",".",".",".",".",".",".","."
"Senior","","125","2.966","24.0","17.6","23.2","17.6","7.2","6.4","1.6",".",".",".",".",".","2.4",".",".","."
"Undergraduates","","265","2.909","23.8","16.6","24.5","12.1","12.1","6.8","2.6","0.4",".",".",".",".","1.1",".",".","."
"Special","","8","3.375","12.5","25.0","25.0",".",".",".",".","37.5",".",".",".",".",".",".",".","."
"Graduate","","116","3.745","41.4","16.4","9.5",".",".",".",".","15.5","0.9",".",".","8.6","6.9",".","0.9","."
"","Dept. Total","389","3.099","28.8","16.7","20.1","8.2","8.2","4.6","1.8","5.7","0.3",".",".","2.6","2.8",".","0.3","."
