"PSYCHOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","","",""
"706
Prosmr-Developmental Psych","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"707
Proseminar-Biological Psych","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"710
Dsgn&Anal-Psych Experiments","001","","22","3.525","27.3","40.9","22.7",".",".",".",".",".",".",".",".",".",".",".","9.1","."
"711","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"711","002","","12","3.625","41.7","33.3","16.7",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"711","003","","10","3.722","50.0","30.0","10.0",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"Current Topics in Psych","Course Total","","25","3.713","52.0","28.0","12.0",".",".",".",".","4.0",".",".",".",".","4.0",".",".","."
"733","001","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"733","002","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"733","004","","6","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Perceptual&Cognitive Sciences","Course Total","","34","3.912","88.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"740
Clin I: Assmnt, Etiol&Trtmt","001","","13","3.938","53.8","7.7",".",".",".",".",".",".",".",".",".",".","38.5",".",".","."
"770
Human-Computer Interaction","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799
Independent Reading","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"805
Field Work-Clinical Psych","002","","16","3.957","93.8",".","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"859
Topics-Human Factors Engr","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Seminar Clinical Psychology","001","","16","4.000","62.5",".",".",".",".",".",".",".",".",".",".",".","37.5",".",".","."
"950
Interdis Smr-Animal Behav","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"954
Smr-Physiological Psych","001","","7","3.471","57.1",".","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"990","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","065","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","069","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"February 03, 2012","","","","","","","","","","","","","","","","","","","Page 290 of 410",""
