"TERM : 1122","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2011-2012","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"LATIN AMER, CARIB & IBERIAN","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"525
LACIS","","","","","","","","","","","","","","","",""
"Intermediate Quechua","363
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"First Semester Yucatec Maya","376
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Topics in LACIS","440
002
6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".   
.   
."
"Directed Study","699
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"LACIS
525","9
Dept. Total","4.000","33.3",".",".",".",".",".",".",".",".",".",".","66.7","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"525
LACIS","","","","","","","","","","","","","","","",""
"Freshmen","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Sophomore","1","",".",".",".",".",".",".",".",".",".",".",".","100.0","",".  
.  
.  
."
"Senior","4","",".",".",".",".",".",".",".",".",".",".",".","100.0","",".  
.  
.  
."
"Undergraduates","6","4.000","16.7",".",".",".",".",".",".",".",".",".",".","83.3","",".  
.  
.  
."
"Special","1","",".",".",".",".",".",".",".",".",".",".",".","100.0","",".  
.  
.  
."
"Graduate","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
9","4.000","33.3",".",".",".",".",".",".",".",".",".",".","66.7","",".  
.  
.  
."
"February 03, 2012","","","","","","","","","","","","","","","","Page 248 of 410"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"","*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","",""
