"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"PHM","","","","","","","","","","","","","","","","","","","","","","","",""
"PHARMACEUTICAL SCIENCES","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"718
PHM SCI","","","","","","","","","","","","","","","","","","","","","","","",""
"990","061","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","063","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","077","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","084","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","085","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","42","",".","",".","",".",".","",".","",".","",".","92.9",".",".",".","7.1",".",".",".","."
"999","016","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","049","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","051","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","076","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","084","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","6","4.000","100.0","",".","",".",".","",".","",".","",".",".",".",".",".",".",".",".",".","."
