"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","",""
"AGROECOLOGY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"130
AGROECOL","","","","","","","","","","","","","","","","","","","",""
"Farm as Socio-Envir Endeavor","701
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Agroecology Seminar","710
001","","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Agroecology Field Study","720
001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Agroecosystems & Global Chng","724
001","","9","4.000","88.9",".",".",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"Topics in Agroecology","875
005","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","990
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","","3","***","","","","","","","","","","","","","","","",""
"AGROECOL
130","Dept. Total","","51","4.000","60.8",".",".",".",".",".",".","7.8",".","31.4",".",".",".",".",".","."
