"FINANCE, INVESTMENT & BANKI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","",""
"Course Total
Reading & Rsch-Finance PhD","2","***","","","","","","","","","","","","","","","","","",""
"FINANCE
Dept. Total
233","1351","3.227","26.9","22.1","30.9","9.9","6.8","1.0","0.6","1.3","",".",".","",".","0.3","0.1",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"233
FINANCE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","1","2.000",".",".",".",".","100.0",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","15","3.300","26.7","26.7","33.3","6.7","6.7",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","266","2.985","18.8","14.7","38.0","12.4","12.8","1.5","1.9",".","",".",".","",".",".",".",".",".","."
"Senior","637","3.118","21.4","20.3","33.8","13.5","8.8","1.4","0.5","0.3","",".",".","",".",".","0.2",".",".","."
"Undergraduates","919","3.081","20.7","18.7","34.9","13.1","10.0","1.4","0.9","0.2","",".",".","",".",".","0.1",".",".","."
"Special","66","3.587","42.4","28.8","22.7","1.5",".",".",".","3.0","",".",".","",".",".",".",".","1.5","."
"Graduate","359","3.543","39.6","29.2","22.8","3.6",".",".",".","3.6","",".",".","",".","1.1",".",".",".","."
"Prof Yr 3","7","3.719","42.9","42.9",".",".",".",".",".","14.3","",".",".","",".",".",".",".",".","."
"Professionals","7","3.719","42.9","42.9",".",".",".",".",".","14.3","",".",".","",".",".",".",".",".","."
"Dept. Total","1351","3.227","26.9","22.1","30.9","9.9","6.8","1.0","0.6","1.3","",".",".","",".","0.3","0.1",".","0.1","."
