"TERM : 1122","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2011-2012","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","",""
"ANATOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"144
ANATOMY","","","","","","","","","","","","","","","","","","","","","",""
"ANATOMY
144","Dept. Total","1008","3.503","46.5","12.1","12.3","3.8","4.5","1.5","0.2","18.8","",".",".","",".","",".","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"144
ANATOMY","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","2.000",".",".","50.0",".",".","50.0",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","116","3.128","31.0","19.8","23.3","7.8","11.2","5.2","0.9",".","",".",".","",".","",".","0.9",".",".","."
"Junior","","236","3.416","47.9","19.5","17.4","5.1","8.1","1.3",".",".","",".",".","",".","",".","0.8",".",".","."
"Senior","","329","3.554","59.0","15.5","16.1","4.6","3.6","1.2",".",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","683","3.421","50.2","17.6","17.9","5.3","6.4","2.0","0.1",".","",".",".","",".","",".","0.4",".",".","."
"Special","","33","3.670","81.8","3.0","3.0","3.0",".","3.0","3.0",".","",".",".","",".","",".","3.0",".",".","."
"Graduate","","61","3.876","73.8","1.6","1.6","1.6","1.6",".",".","19.7","",".",".","",".","",".",".",".",".","."
"Prof Yr 1","","210","4.000","18.6",".",".",".",".",".",".","81.4","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","","5","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".",".",".",".","."
"Prof Yr 4","","16","4.000","93.8",".",".",".",".",".",".","6.3","",".",".","",".","",".",".",".",".","."
"Professionals","","231","4.000","23.4",".",".",".",".",".",".","76.6","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1008","3.503","46.5","12.1","12.3","3.8","4.5","1.5","0.2","18.8","",".",".","",".","",".","0.4",".",".","."
