"L&S","","","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"LINGUIS
550","Dept. Total","400","3.336","38.3","21.3","18.3","8.3","5.3","2.0","1.0","1.5","",".",".","",".","1.8","2.3","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","92","3.168","27.2","26.1","20.7","15.2","7.6","2.2","1.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","87","3.121","28.7","20.7","23.0","11.5","11.5","1.1","2.3",".","",".",".","",".",".","1.1",".",".","."
"Junior","","67","3.366","40.3","26.9","19.4","4.5","4.5","3.0","1.5",".","",".",".","",".",".",".",".",".","."
"Senior","","103","3.502","46.6","19.4","15.5","4.9","1.0","2.9",".","1.0","",".",".","",".","3.9","3.9","1.0",".","."
"Undergraduates","","349","3.285","35.8","22.9","19.5","9.2","6.0","2.3","1.1","0.3","",".",".","",".","1.1","1.4","0.3",".","."
"Special","","3","3.500",".","33.3",".",".",".",".",".","66.7","",".",".","",".",".",".",".",".","."
"Graduate","","48","3.776","58.3","8.3","10.4","2.1",".",".",".","6.3","",".",".","",".","6.3","8.3",".",".","."
"","Dept. Total","400","3.336","38.3","21.3","18.3","8.3","5.3","2.0","1.0","1.5","",".",".","",".","1.8","2.3","0.3",".","."
