"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","",""
"180
Fr Hon Sm:Hist Sci,Tech,Med","001","14","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"201
Origins-Scientific Thought","001","74","3.278","36.5","24.3","17.6","8.1","5.4","4.1","1.4","1.4",".",".",".",".",".",".",".","1.4"
"203
Sci in 20th C:Hist Overview","001","78","3.288","15.4","46.2","26.9","9.0","1.3",".","1.3",".",".",".",".",".",".",".",".","."
"286
Honors Seminar: Sci, Tech, Med","001","24","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"325
Hist of Phys-Classic Period","001","21","3.184","23.8","23.8","28.6","9.5",".",".","4.8",".",".",".",".",".",".","4.8",".","4.8"
"337
History of Technology","001","25","3.565","44.0","24.0","20.0",".","4.0",".",".","8.0",".",".",".",".",".",".",".","."
"343
The Darwinian Revolution","001","27","3.796","81.5","7.4","3.7","3.7","3.7",".",".",".",".",".",".",".",".",".",".","."
"504
Society&Health Care-Am Hist","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"513
Enivr&Hlth-Global Perspective","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"531
Women & Health-Amer History","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"543
Drs & Delusions: Madness & Med","001","16","3.167","12.5","50.0","18.8","6.3",".",".","6.3","6.3",".",".",".",".",".",".",".","."
"553
Internl Hlth & Global Society","001","39","3.513","30.8","48.7","12.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"561
Greek & Roman Med & Phcy","001","8","3.125","25.0","25.0","25.0",".","25.0",".",".",".",".",".",".",".",".",".",".","."
"637
Studies-Hist of Technology","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681
Senior Honors Thesis","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682
Senior Honors Thesis","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"713
Studies - Environment & Health","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"720
Historiography & Methods","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"743
Drs & Delusions: Madness & Med","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"919
Grad Studies-Medical Hist","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"921
Seminar-Special Topics","001","11","3.850","63.6","27.3",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"950
History of Science Colloq","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","11","",".",".",".",".",".",".",".","72.7",".",".",".","27.3",".",".",".","."
"999","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","3","***","","","","","","","","","","","","","","","",""
