"TERM : 1122","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2011-2012","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","",""
"BIOCHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"BIOCHEM
200","Dept. Total","1502","3.211","37.0","12.0","21.8","7.2","6.6","1.6","1.2","7.2","0.3",".","",".","4.2","0.8",".","0.1","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","23","3.440","30.4","26.1","34.8","8.7",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","31","3.305","71.0","9.7","3.2","6.5","3.2",".","6.5",".",".",".","",".",".",".",".",".","."
"Junior","","395","3.058","31.6","10.9","27.8","12.4","11.6","2.3","1.8",".",".",".","",".",".","1.3",".",".","0.3"
"Senior","","533","3.185","35.6","13.3","24.2","8.8","8.6","2.8","1.3","0.2",".",".","",".","3.8","1.3",".",".","."
"Undergraduates","","982","3.137","35.0","12.5","25.3","10.2","9.5","2.4","1.6","0.1",".",".","",".","2.0","1.2",".",".","0.1"
"Special","","18","3.090","38.9","11.1","27.8","5.6","11.1",".","5.6",".",".",".","",".",".",".",".",".","."
"Graduate","","490","3.504","40.4","11.0","15.1","1.4","0.8",".","0.2","21.2","0.8",".","",".","8.6",".",".","0.4","."
"Prof Yr 2","","4","3.833","50.0","25.0",".",".",".",".",".","25.0",".",".","",".",".",".",".",".","."
"Prof Yr 3","","8","4.000","62.5",".",".",".",".",".",".","25.0",".",".","",".","12.5",".",".",".","."
"Professionals","","12","3.938","58.3","8.3",".",".",".",".",".","25.0",".",".","",".","8.3",".",".",".","."
"","Dept. Total","1502","3.211","37.0","12.0","21.8","7.2","6.6","1.6","1.2","7.2","0.3",".","",".","4.2","0.8",".","0.1","0.1"
