"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"IES","","","","","","","","","","","","","","","","","","",""
"IES","College Total","1303","3.282","34.2","17.7","22.5","7.1","7.4","0.8","0.8","4.2","0.1","3.0",".","1.5","0.2","0.3","0.2","0.2"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"IES","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","103","3.288","36.9","25.2","16.5","11.7","7.8",".","1.9",".",".",".",".",".",".",".",".","."
"Sophomore","","205","3.072","22.9","17.6","33.2","11.2","13.2","0.5","1.0",".",".",".",".",".",".","0.5",".","."
"Junior","","266","3.112","28.9","15.8","29.7","10.2","13.2","1.5","0.8",".",".",".",".",".",".",".",".","."
"Senior","","465","3.340","37.4","21.7","24.5","6.5","5.4","1.1","0.9","0.9","0.2",".",".",".","0.2","0.4","0.4","0.4"
"Undergraduates","","1039","3.219","32.3","19.7","26.8","8.9","9.1","1.0","1.0","0.4","0.1",".",".",".","0.1","0.3","0.2","0.2"
"Special","","33","3.550","48.5","18.2","18.2",".",".",".","3.0","6.1",".","3.0",".",".",".","3.0",".","."
"Graduate","","222","3.810","40.5","7.7","3.6","0.5","0.5",".",".","21.6",".","16.7",".","8.6","0.5",".",".","."
"Prof Yr 2","","2","4.000","50.0",".",".",".",".",".",".",".",".","50.0",".",".",".",".",".","."
"Prof Yr 3","","3","3.750","33.3","33.3",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"Prof Yr 4","","4","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","9","3.659","33.3","33.3","11.1",".",".",".",".","11.1",".","11.1",".",".",".",".",".","."
"","College Total","1303","3.282","34.2","17.7","22.5","7.1","7.4","0.8","0.8","4.2","0.1","3.0",".","1.5","0.2","0.3","0.2","0.2"
