"AMN","","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","","19","3.579","57.9","10.5","26.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership&Management","201
001","","15","3.357","13.3","40.0","40.0",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"Elementary Naval Lab I","275
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Engineering","301
001","","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Operations","401
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","475
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab I","575
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","","97","3.688","74.2","12.4","11.3",".","1.0",".",".",".",".",".",".",".","1.0",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","23","3.771","78.3","8.7","13.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","27","3.436","55.6","11.1","29.6",".",".",".",".",".",".",".",".",".","3.7",".",".","."
"Junior","","","23","3.800","87.0","8.7",".",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","29","3.813","82.8","17.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","102","3.688","75.5","11.8","10.8",".","1.0",".",".",".",".",".",".",".","1.0",".",".","."
"","Dept. Total","","102","3.688","75.5","11.8","10.8",".","1.0",".",".",".",".",".",".",".","1.0",".",".","."
