"L&S","","","","","","","","","","","","","","","","","","",""
"ATMOSPHERIC & OCEANIC SCIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","",""
"ATM OCN
Dept. Total
640","510","2.979","19.6","16.3","23.1","10.6","10.4","4.7","1.6","7.6","0.2","0.6","",".","3.9","0.8",".","0.4","0.2"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","",""
"Freshmen","94","3.000","26.6","11.7","27.7","11.7","13.8","5.3","2.1",".","1.1",".","",".",".",".",".",".","."
"Sophomore","129","2.807","14.0","13.2","30.2","16.3","17.8","6.2","0.8",".",".","0.8","",".",".","0.8",".",".","."
"Junior","75","2.700","13.3","22.7","17.3","13.3","18.7","10.7","2.7",".",".",".","",".",".",".",".",".","1.3"
"Senior","82","2.944","11.0","24.4","29.3","13.4","3.7","3.7","3.7","1.2",".","2.4","",".","7.3",".",".",".","."
"Undergraduates","380","2.864","16.3","17.1","26.8","13.9","13.9","6.3","2.1","0.3","0.3","0.8","",".","1.6","0.3",".",".","0.3"
"Special","5","3.500","20.0",".","20.0",".",".",".",".","20.0",".",".","",".",".",".",".","40.0","."
"Graduate","125","3.620","29.6","14.4","12.0","0.8",".",".",".","29.6",".",".","",".","11.2","2.4",".",".","."
"Dept. Total","510","2.979","19.6","16.3","23.1","10.6","10.4","4.7","1.6","7.6","0.2","0.6","",".","3.9","0.8",".","0.4","0.2"
