"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","13","3.417","23.1","30.8","38.5",".",".",".",".",".",".",".",".",".",".","7.7",".","."
"100","002","","13","3.500","23.1","61.5","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","13","3.308","7.7","53.8","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","12","3.417","25.0","50.0","8.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","13","3.615","46.2","30.8","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","13","3.269","7.7","46.2","38.5","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","13","3.308","15.4","61.5",".","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","008","","12","3.583","33.3","58.3",".","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","11","3.450","27.3","36.4","18.2","9.1",".",".",".",".",".",".",".",".",".","9.1",".","."
"100","010","","11","3.682","36.4","63.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","011","","13","3.346","23.1","38.5","30.8",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","012","","13","3.385","15.4","53.8","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","013","","13","3.308",".","76.9","15.4",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","014","","13","2.885",".","23.1","46.2","15.4","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","015","","13","3.423",".","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","13","3.154","7.7","38.5","38.5","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","017","","12","3.250","25.0","33.3","16.7","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","018","","13","3.731","46.2","53.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","12","3.542","16.7","75.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","13","3.654","46.2","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","13","3.462","23.1","53.8","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","11","3.455","18.2","54.5","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","023","","13","3.000","15.4","23.1","38.5","7.7","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"100","024","","12","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","12","3.208","8.3","41.7","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","13","3.462","38.5","46.2","7.7",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"100","027","","12","3.375","25.0","33.3","33.3","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","13","3.423","38.5","30.8","15.4","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","029","","13","3.192","7.7","30.8","53.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","030","","12","3.375","25.0","50.0",".","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","13","3.077",".","38.5","46.2","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","032","","13","3.000","15.4","38.5","23.1","7.7","7.7",".","7.7",".",".",".",".",".",".",".",".","."
"100","033","","13","3.000",".","30.8","38.5","30.8",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","12","2.875","8.3","25.0","50.0",".","8.3",".","8.3",".",".",".",".",".",".",".",".","."
"100","035","","12","3.000","16.7","25.0","41.7","8.3",".",".","8.3",".",".",".",".",".",".",".",".","."
"100","036","","13","3.115","15.4","38.5","30.8",".","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"100","037","","12","3.333","8.3","50.0","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","11","3.636","45.5","36.4","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","13","3.615","53.8","30.8","7.7",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","040","","13","3.231",".","61.5","23.1","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","9","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","13","3.308","23.1","38.5","23.1","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","043","","12","3.333","16.7","33.3","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","12","3.292",".","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","12","3.792","66.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","11","3.182","9.1","45.5","27.3","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 182 of 410",""
