"Contemporary Topics","765
002","12","3.958","91.7","8.3",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Commercial Real Estate Finance","770
001","12","3.792","66.7","25.0","8.3",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Rdg & Rsch-Urban Land Econ","799
142","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"PhD Thesis-Real Estate","990
142","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"REAL EST
239","Dept. Total","382","3.374","35.6","28.3","22.8","6.3","4.5","1.6","0.3","0.3","",".",".","",".","0.3","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","9","3.056","11.1","33.3","22.2","22.2","11.1",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","80","3.200","26.3","23.8","32.5","6.3","8.8","1.3","1.3",".","",".",".","",".",".",".",".",".","."
"Senior","","223","3.369","33.2","30.0","22.9","7.2","3.6","2.2",".","0.4","",".",".","",".",".","0.4",".",".","."
"Undergraduates","","312","3.316","30.8","28.5","25.3","7.4","5.1","1.9","0.3","0.3","",".",".","",".",".","0.3",".",".","."
"Special","","4","3.250","50.0",".","25.0",".","25.0",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","64","3.678","56.3","29.7","10.9","1.6",".",".",".",".","",".",".","",".","1.6",".",".",".","."
"Prof Yr 3","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","382","3.374","35.6","28.3","22.8","6.3","4.5","1.6","0.3","0.3","",".",".","",".","0.3","0.3",".",".","."
