"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"Intro to Computer Networks","Course Total","","213","3.685","60.6","18.8","17.8","2.8",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Information Security
642","001","","34","3.515","41.2","35.3","11.8","8.8","2.9",".",".",".",".",".",".",".",".",".",".","."
"681","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","163","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","164","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","200","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","203","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","5","***","","","","","","","","","","","","","","","",""
"682","005","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"682","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"682","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","101","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","141","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","164","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","165","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","168","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","170","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","193","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","200","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"698","167","","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"698","185","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"698","186","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","9","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"699","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","101","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","111","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","124","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","142","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","147","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","148","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","161","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","163","","2","***","","","","","","","","","",".",".",".",".",".",".","."
